ID;Year_Birth;Education;Marital_Status;Income;Kid_Home;Teen_Home;Total_Children;Days_Since_Last_Purchase;start_membership;Days_Since_Join;Amt_Wines;Amt_Fruits;Amt_Meat_Products;Amt_Fish_Products;Amt_Sweet_Products;Amt_Gold_Products;Total_Spend;Spend_Income_Ratio;Age;Num_Deals_Purchases;Num_Web_Purchases;Num_Catalog_Purchases;Num_Store_Purchases;Total_Purchases;NumWebVisitsMonth;Accepted_Cmp_1;Accepted_Cmp_2;Accepted_Cmp_3;Accepted_Cmp_4;Accepted_Cmp_5;Accepted_Last_Cmp;Complain
1045;1965;3;3;52117.0;0;1;1;55;2012-08-16;4808;112;10;107;30;0;20;279;0.005353339601281731;60;2;5;2;4;13;7;0;0;0;0;0;0;0
7732;1978;3;2;64813.0;1;0;1;81;2014-01-02;4304;293;0;124;179;97;52;745;0.011494607563297487;47;1;7;2;10;20;5;0;0;0;0;0;0;0
8070;1973;5;2;54222.0;0;1;1;98;2014-03-01;4246;199;12;31;3;12;7;264;0.0048688724134115305;52;1;3;3;5;12;3;0;0;0;0;0;0;0
477;1986;3;2;83512.0;0;0;0;31;2014-06-17;4138;1060;61;835;80;20;101;2157;0.02582862343136316;39;1;4;7;10;22;1;1;1;1;0;1;1;0
7832;1959;4;2;77520.0;0;1;1;30;2013-08-28;4431;940;44;396;0;88;58;1526;0.019685242518059854;66;1;8;7;7;23;4;1;0;1;0;1;1;0
2202;1978;3;3;41154.0;0;1;1;98;2013-04-09;4572;44;2;11;2;3;7;69;0.0016766292462458085;47;1;1;0;4;6;5;0;0;0;0;0;0;0
7396;1966;3;2;80398.0;0;0;0;92;2012-11-10;4722;342;51;936;207;35;26;1597;0.019863678200950273;59;1;5;8;12;26;3;0;0;0;0;1;0;0
4055;1992;1;1;18746.0;1;0;1;41;2014-05-29;4157;2;10;11;12;9;20;64;0.003414061666488851;33;2;3;0;3;8;6;0;0;0;0;0;0;0
10340;1984;3;3;35196.0;1;0;1;68;2012-11-13;4719;75;12;141;43;39;187;497;0.014120922832140016;41;6;6;1;5;18;8;0;0;0;0;0;0;0
10091;1956;3;1;60230.0;0;1;1;78;2013-05-20;4531;520;20;367;39;81;40;1067;0.01771542420720571;69;2;6;3;6;17;5;0;0;0;0;0;0;0
7629;1977;3;2;22108.0;1;1;2;46;2014-05-08;4178;5;3;9;6;2;6;31;0.001402207345757192;48;2;2;0;3;7;7;0;0;0;0;0;0;0
10640;1974;3;3;44392.0;1;1;2;71;2013-09-05;4423;87;5;71;7;12;29;211;0.00475310866822851;51;5;4;1;4;14;7;0;0;0;0;0;0;0
3498;1976;5;2;55424.0;0;1;1;6;2012-11-25;4707;462;61;184;10;53;107;877;0.015823469976905313;49;4;7;5;9;25;6;0;0;1;0;0;1;0
6742;1979;3;2;17688.0;1;0;1;82;2013-01-13;4658;2;2;1;3;1;2;11;0.0006218905472636816;46;1;1;0;2;4;8;0;0;0;0;0;0;1
1172;1983;5;2;92491.0;0;0;0;71;2013-05-01;4550;979;44;935;29;25;22;2034;0.02199132888605378;42;1;7;5;12;25;3;1;0;0;1;1;1;0
569;1991;3;1;90273.0;0;0;0;32;2013-12-14;4323;704;129;853;120;74;111;1991;0.02205532108160801;34;1;5;6;7;19;2;1;0;0;1;1;1;0
4686;1962;5;6;82571.0;0;0;0;28;2014-04-02;4214;861;31;558;62;95;79;1686;0.020418791100991873;63;0;6;5;13;24;2;0;0;0;0;1;0;0
1381;1982;5;1;38513.0;1;0;1;20;2014-01-28;4278;172;3;115;16;0;18;324;0.00841274374886402;43;5;6;1;5;17;8;0;0;0;0;0;1;0
2634;1979;4;1;16653.0;1;0;1;10;2014-04-18;4198;5;7;31;15;4;7;69;0.004143397586020537;46;3;2;1;3;9;6;0;0;0;0;0;1;0
10905;1955;3;3;42586.0;1;1;2;7;2012-10-29;4734;194;2;56;0;0;0;252;0.005917437655567557;70;5;4;1;6;16;8;0;0;0;0;0;1;0
1744;1965;1;1;23529.0;0;1;1;67;2013-01-07;4664;9;7;13;3;2;20;54;0.002295040163202856;60;1;1;1;2;5;6;0;0;0;0;0;0;0
3828;1951;3;2;71107.0;0;1;1;61;2013-02-17;4623;533;10;217;198;174;195;1327;0.018662016397823;74;2;7;6;13;28;4;0;0;0;0;0;0;0
8605;1964;5;3;46910.0;1;1;2;36;2014-03-23;4224;48;0;14;0;0;6;68;0.0014495843103815818;61;2;2;0;3;7;6;0;0;0;0;0;0;0
4351;1955;3;4;37244.0;1;1;2;90;2013-04-27;4554;18;2;10;0;0;25;55;0.0014767479325528943;70;1;1;1;2;5;7;0;0;1;0;0;0;0
10129;1966;3;3;82427.0;0;0;0;35;2014-03-12;4235;482;147;509;104;107;107;1456;0.017664114913802518;59;1;3;5;12;21;1;0;0;0;0;1;0;0
2499;1958;2;1;75342.0;0;1;1;38;2013-05-06;4545;204;97;97;21;118;26;563;0.007472591648748374;67;1;5;2;10;18;4;0;0;0;0;0;0;0
10092;1954;3;4;70044.0;0;1;1;46;2013-02-18;4622;1073;0;250;153;14;14;1504;0.02147221746330878;71;4;7;10;5;26;5;0;0;0;0;0;0;0
5796;1963;3;2;77437.0;0;0;0;70;2013-11-26;4341;560;21;442;29;44;29;1125;0.014527938840605912;62;1;4;5;13;23;1;0;0;0;0;1;0;0
10556;1959;3;2;54984.0;0;1;1;51;2014-05-24;4162;173;13;131;32;3;6;358;0.0065109850138222024;66;4;6;1;6;17;7;1;0;0;0;0;0;0
1064;1971;5;2;42403.0;1;0;1;18;2013-12-11;4326;22;1;11;0;5;3;42;0.0009904959554748484;54;1;1;0;3;5;8;0;0;0;0;0;0;0
48;1964;3;3;55761.0;0;1;1;97;2014-04-24;4192;136;1;12;0;3;32;184;0.0032997973494019116;61;2;4;1;3;10;6;0;0;0;1;0;0;0
7610;1983;3;3;37292.0;1;0;1;32;2013-04-18;4563;275;0;86;10;23;66;460;0.0123350852729808;42;5;6;3;5;19;8;0;0;0;0;0;0;0
263;1945;5;1;45576.0;0;0;0;9;2014-05-28;4158;56;19;29;2;14;25;145;0.0031814990345796035;80;1;3;1;3;8;8;0;0;0;0;0;1;0
10814;1947;3;3;70321.0;0;0;0;6;2013-01-16;4655;303;23;751;82;26;191;1376;0.019567412295047;78;1;6;5;13;25;4;0;0;0;0;0;1;0
9710;1969;5;4;58086.0;0;1;1;80;2013-01-20;4651;708;7;62;0;0;15;792;0.013634955066625348;56;2;11;3;7;23;8;0;0;0;0;0;0;0
9292;1952;3;2;81795.0;0;0;0;74;2012-10-26;4737;324;132;693;27;118;88;1382;0.016895898282291093;73;1;4;11;7;23;2;0;0;0;0;0;0;0
10250;1947;1;3;28389.0;0;0;0;49;2012-11-20;4712;1;5;3;7;4;8;28;0.0009862975095987882;78;1;1;0;2;4;7;0;0;0;0;0;0;0
5847;1969;3;4;69901.0;0;1;1;95;2013-05-29;4522;312;21;206;102;92;149;882;0.012617845238265547;56;3;7;3;10;23;5;0;0;0;0;0;0;0
737;1949;5;2;80360.0;0;0;0;56;2013-03-03;4609;1493;86;454;112;43;43;2231;0.02776256844201095;76;2;4;4;5;15;2;1;0;0;1;1;0;0
3571;1961;5;3;63342.0;0;1;1;48;2012-10-16;4747;918;21;118;13;10;21;1101;0.017381831959837075;64;3;8;3;5;19;6;0;0;0;1;0;1;0
3878;1980;2;1;31859.0;1;0;1;3;2014-02-27;4248;3;4;7;15;8;11;48;0.0015066386264477856;45;1;1;0;3;5;7;0;0;0;0;0;0;0
5092;1949;5;6;51569.0;0;1;1;39;2013-02-12;4628;380;0;47;6;0;34;467;0.009055828113789292;76;4;7;1;7;19;8;0;0;0;1;0;1;0
5394;1979;1;1;16014.0;1;1;2;42;2013-03-17;4595;3;9;4;7;8;7;38;0.0023729236917697017;46;4;1;1;4;10;3;0;0;0;0;0;0;0
3798;1968;3;2;41120.0;1;1;2;80;2013-11-06;4361;24;2;23;0;8;24;81;0.0019698443579766536;57;3;2;1;3;9;6;0;0;0;0;0;0;0
3524;1971;4;1;39763.0;1;0;1;9;2013-08-04;4455;80;1;60;4;6;16;167;0.00419988431456379;54;2;5;1;2;10;9;0;0;0;0;0;1;0
5247;1955;5;2;38725.0;1;1;2;52;2014-05-10;4176;31;0;6;2;1;5;45;0.0011620400258231117;70;2;1;0;4;7;4;0;0;0;0;0;0;0
5883;1972;3;2;77981.0;1;0;1;78;2013-05-26;4525;138;120;204;16;126;60;664;0.008514894653825931;53;3;7;4;7;21;5;0;0;0;0;0;0;0
2118;1964;2;2;62905.0;0;1;1;68;2013-09-10;4418;166;75;96;119;107;59;622;0.009887926237977903;61;3;7;2;8;20;4;0;0;0;0;0;0;0
8812;1979;2;4;13533.0;1;0;1;45;2013-03-10;4602;12;3;8;8;0;17;48;0.0035468853912657946;46;2;2;0;3;7;7;0;0;0;0;0;0;0
6616;1975;3;3;59481.0;0;1;1;47;2013-10-23;4375;178;3;85;71;66;58;461;0.007750374069030446;50;2;3;3;8;16;2;0;0;0;0;0;0;0
2797;1977;3;2;72117.0;0;1;1;34;2013-08-20;4439;707;20;171;65;60;50;1073;0.014878600052692153;48;1;9;7;9;26;5;0;0;0;0;0;0;0
4328;1986;2;2;21955.0;1;0;1;81;2013-09-07;4421;5;1;7;17;14;11;55;0.002505124117513095;39;2;2;1;3;8;6;0;0;0;0;0;0;0
9167;1956;3;2;67131.0;0;1;1;72;2013-03-26;4586;465;71;250;93;35;62;976;0.014538737691975391;69;3;9;2;12;26;6;0;0;0;0;0;0;0
10560;1980;5;1;36802.0;1;0;1;23;2014-06-16;4139;16;1;2;0;0;1;20;0.0005434487256127384;45;1;1;0;3;5;5;0;0;0;0;0;0;0
5534;1975;4;2;47808.0;0;1;1;30;2013-10-20;4378;123;1;26;2;0;72;224;0.004685408299866131;50;2;3;2;3;10;7;0;0;1;0;0;0;0
5093;1974;5;4;25509.0;1;0;1;15;2012-09-18;4775;40;3;30;10;7;11;101;0.00395938688306088;51;3;3;0;3;9;9;0;0;0;0;0;1;0
8584;1952;5;3;85431.0;0;0;0;54;2013-06-08;4512;376;53;462;168;53;53;1165;0.013636736079409113;73;1;2;7;7;17;0;0;0;0;0;0;0;0
2694;1967;3;2;42664.0;0;1;1;44;2014-03-18;4229;21;0;3;0;0;0;24;0.000562535158447403;58;1;1;0;3;5;6;0;0;0;0;0;0;0
164;1977;5;2;28973.0;0;0;0;59;2012-10-13;4750;206;0;46;3;2;12;269;0.009284506264453112;48;2;5;1;5;13;8;0;0;0;0;0;0;0
10477;1973;5;3;39435.0;1;0;1;16;2013-08-06;4453;71;0;18;0;0;13;102;0.002586534804108026;52;1;3;1;2;7;7;0;0;0;0;0;0;0
2681;1984;2;2;65370.0;0;0;0;1;2013-08-01;4458;71;22;112;138;89;29;461;0.007052164601499158;41;1;2;3;13;19;1;0;0;0;0;0;0;0
5150;1979;1;1;20194.0;1;0;1;64;2012-12-17;4685;0;4;7;11;10;15;47;0.002327423987322967;46;2;2;0;3;7;6;0;0;0;0;0;0;0
5283;1976;5;1;42473.0;1;1;2;72;2014-02-17;4258;93;1;21;0;4;25;144;0.0033903891884255882;49;3;2;1;4;10;5;0;0;0;0;0;0;0
9645;1968;3;2;64590.0;0;0;0;98;2012-10-14;4749;920;138;168;36;46;30;1338;0.020715281003251276;57;1;9;4;10;24;6;0;0;0;0;0;0;0
10678;1959;3;3;71232.0;0;1;1;91;2013-11-28;4339;653;17;170;34;26;17;917;0.012873427672955975;66;2;11;2;10;25;7;0;0;0;0;0;0;0
7261;1971;3;3;34600.0;1;1;2;8;2013-01-01;4670;199;33;60;8;3;15;318;0.009190751445086706;54;5;5;2;5;17;8;0;0;0;0;0;1;0
9648;1967;3;1;46904.0;1;1;2;20;2012-11-03;4729;153;4;56;0;9;31;253;0.0053939962476547846;58;4;5;1;4;14;8;0;0;0;0;0;0;0
2870;1973;3;2;49094.0;0;1;1;6;2012-09-21;4772;376;0;38;11;8;69;502;0.01022528211186703;52;5;6;3;6;20;6;0;0;0;0;0;0;0
8008;1983;3;3;36075.0;1;0;1;54;2013-12-09;4328;46;0;30;12;1;30;119;0.0032986832986832988;42;1;2;0;4;7;6;0;0;0;0;0;0;0
1513;1979;2;3;60839.0;1;1;2;72;2012-08-28;4796;600;21;128;223;150;128;1250;0.02054603132858857;46;13;2;2;12;29;8;0;0;0;0;0;0;0
7960;1962;2;3;82122.0;0;0;0;89;2013-08-15;4444;734;22;350;151;25;100;1382;0.01682862083242006;63;1;3;9;13;26;1;0;0;0;0;1;0;0
9905;1952;3;3;34074.0;1;1;2;69;2013-07-13;4477;135;1;41;10;1;67;255;0.007483711921112872;73;5;3;3;3;14;6;0;0;1;0;0;0;0
10691;1960;4;2;28520.0;1;1;2;55;2013-06-14;4506;11;0;10;0;2;20;43;0.0015077138849929875;65;1;1;1;2;5;6;0;0;0;0;0;0;0
7002;1955;3;1;62535.0;0;1;1;13;2013-10-03;4395;163;48;90;0;45;52;398;0.006364435915887103;70;1;3;2;8;14;3;0;0;0;0;0;0;0
2952;1977;4;1;36273.0;1;0;1;80;2014-04-16;4200;29;3;30;3;2;9;76;0.002095222341686654;48;2;3;0;3;8;6;0;0;0;0;0;0;0
8439;1964;3;3;63404.0;0;2;2;97;2014-06-06;4149;734;26;70;11;44;17;902;0.014226231783483692;61;2;6;3;4;15;4;1;0;0;0;0;0;0
2831;1976;3;3;78416.0;0;1;1;99;2014-06-27;4128;453;38;279;188;38;183;1179;0.015035196898592123;49;2;7;7;10;26;3;0;0;0;0;0;0;0
6977;1974;3;3;75702.0;0;1;1;87;2012-10-14;4749;1073;0;629;145;37;37;1921;0.025375815698396344;51;1;10;5;13;29;6;0;0;0;0;1;0;0
6289;1951;4;3;59385.0;1;1;2;85;2013-04-28;4553;135;0;10;0;4;36;185;0.003115264797507788;74;2;3;1;4;10;5;0;0;0;0;0;0;0
8397;1951;3;2;44689.0;1;1;2;82;2014-01-10;4296;18;0;5;0;0;11;34;0.0007608136230392267;74;2;1;1;2;6;7;0;0;1;0;0;0;0
6237;1966;5;1;7144.0;0;2;2;92;2013-12-07;4330;81;4;33;5;2;291;416;0.05823068309070549;59;0;23;1;1;25;0;0;0;0;0;0;0;0
1619;1956;3;2;90369.0;0;0;0;2;2014-04-28;4188;292;51;981;224;23;17;1588;0.017572397614226118;69;1;4;6;6;17;1;0;0;0;0;0;1;0
1990;1974;5;1;63159.0;0;0;0;74;2012-11-05;4727;965;34;586;89;86;37;1797;0.028452002089963426;51;1;3;5;8;17;3;0;0;1;0;0;0;0
269;1963;5;1;46757.0;0;1;1;71;2012-11-16;4716;777;30;163;0;51;122;1143;0.024445537566567574;62;6;4;4;7;21;9;0;0;0;0;0;0;0
8093;1969;4;2;79734.0;0;0;0;72;2014-06-28;4127;572;8;232;23;62;17;914;0.01146311485689919;56;1;4;3;6;14;1;1;0;0;0;0;0;0
10513;1992;3;3;63207.0;0;0;0;68;2013-01-20;4651;438;169;565;91;169;70;1502;0.023763190785830682;33;1;2;3;6;12;7;1;0;0;0;0;0;0
10177;1954;3;4;72071.0;0;1;1;4;2013-02-14;4626;531;69;300;150;138;150;1338;0.01856502615476405;71;3;5;4;8;20;2;0;0;0;0;0;0;0
2549;1983;5;3;21840.0;1;0;1;80;2013-07-21;4469;17;0;9;0;0;1;27;0.0012362637362637362;42;1;1;0;3;5;9;0;0;0;0;0;0;0
5782;1982;2;3;58582.0;0;1;1;15;2013-09-28;4400;402;35;106;101;77;42;763;0.013024478508756956;43;2;9;2;9;22;5;0;0;0;1;0;0;0
10057;1951;3;1;72282.0;0;0;0;70;2013-07-19;4471;503;27;419;90;139;153;1331;0.01841398965164218;74;1;5;7;9;22;7;0;0;0;0;0;1;0
10307;1956;3;2;50387.0;0;2;2;91;2013-08-31;4428;369;9;87;12;14;34;525;0.010419354198503582;69;3;6;2;8;19;5;0;0;0;0;0;0;0
8566;1961;5;3;32583.0;1;1;2;10;2014-06-15;4140;5;0;3;0;0;1;9;0.0002762176595156984;64;1;1;0;2;4;7;0;0;0;0;0;0;0
2415;1962;3;3;62568.0;0;1;1;99;2014-04-07;4209;362;17;398;80;35;61;953;0.015231428206111751;63;3;5;3;5;16;4;1;0;0;0;0;0;0
5684;1971;4;4;44635.0;1;1;2;25;2013-10-11;4387;56;0;9;0;0;3;68;0.0015234681303909487;54;2;2;0;3;7;7;0;0;0;0;0;0;0
9166;1968;3;2;63967.0;0;1;1;57;2013-08-09;4450;387;84;141;73;35;162;882;0.013788359622930573;57;3;4;4;12;23;2;0;0;0;0;0;0;0
1440;1978;2;3;52513.0;0;0;0;84;2012-09-04;4789;367;17;241;104;188;232;1149;0.02188029630758098;47;2;9;5;9;25;7;0;0;0;0;0;0;0
78;1969;3;2;25293.0;1;0;1;51;2013-09-15;4413;15;0;11;0;2;9;37;0.0014628553354683114;56;1;1;1;2;5;8;0;0;0;0;0;0;0
5441;1965;5;6;54111.0;0;1;1;97;2013-08-25;4434;267;6;54;8;3;50;388;0.007170445935207259;60;2;5;2;6;15;5;0;0;0;0;0;0;0
5302;1986;3;3;78394.0;0;0;0;13;2013-02-15;4625;298;27;697;216;24;166;1428;0.018215679771411076;39;1;4;6;5;16;2;0;0;0;0;0;1;0
4687;1958;4;2;80739.0;0;0;0;92;2013-05-23;4528;674;92;736;39;0;92;1633;0.020225665415722266;67;1;3;11;9;24;1;0;0;0;0;0;0;0
1087;1975;4;3;22669.0;1;0;1;30;2013-05-22;4529;16;14;36;37;22;48;173;0.0076315673386563145;50;3;4;1;2;10;9;0;0;0;0;0;1;0
6859;1987;3;1;29236.0;1;0;1;30;2013-10-08;4390;37;4;24;16;9;9;99;0.003386236147215761;38;2;4;0;3;9;9;0;0;0;0;0;0;0
9860;1959;3;3;44911.0;0;1;1;11;2013-03-15;4597;159;0;22;2;1;31;215;0.004787245886308477;66;3;4;1;4;12;7;0;0;0;0;0;0;0
7129;1962;5;2;54693.0;0;1;1;72;2013-02-17;4623;686;17;142;23;26;35;929;0.016985720293273363;63;8;6;4;13;31;6;0;0;0;0;0;0;0
5866;1974;3;3;48186.0;1;0;1;39;2014-03-20;4227;97;3;66;12;7;34;219;0.004544888556842236;51;3;4;1;4;12;7;0;0;0;0;0;0;0
10521;1977;3;2;54809.0;1;1;2;0;2013-09-11;4417;63;6;57;13;13;22;174;0.0031746610958054335;48;4;2;1;5;12;4;0;0;0;0;0;1;0
7393;1978;3;3;41580.0;1;1;2;15;2012-12-10;4692;56;5;24;4;0;3;92;0.0022126022126022125;47;3;2;1;3;9;5;0;0;0;0;0;0;0
7849;1970;5;2;80336.0;0;0;0;12;2013-09-09;4419;209;19;456;160;142;66;1052;0.013095000995817566;55;1;2;9;13;25;1;0;0;0;0;0;0;0
332;1957;3;2;47743.0;0;1;1;56;2013-03-22;4590;198;2;43;0;12;20;275;0.005760006702553254;68;3;4;1;6;14;6;0;0;0;1;0;0;0
9847;1955;2;2;62972.0;0;1;1;39;2012-08-03;4821;313;15;47;20;0;192;587;0.00932160325223909;70;2;7;4;3;16;6;0;0;0;0;0;0;0
531;1954;5;4;57333.0;0;1;1;55;2012-09-22;4771;941;14;397;76;58;176;1662;0.02898854063105018;71;11;8;5;9;33;6;0;0;0;0;0;1;0
9576;1982;5;3;32313.0;1;0;1;60;2013-02-11;4629;86;4;56;2;4;7;159;0.004920620183826943;43;3;4;0;4;11;9;0;0;0;0;0;0;0
6906;1953;4;6;84953.0;0;0;0;73;2013-06-03;4517;167;48;602;63;72;72;1024;0.012053723823761374;72;1;3;10;4;18;2;1;0;0;1;1;1;0
7419;1968;4;4;27071.0;1;0;1;90;2014-04-23;4193;8;3;19;0;2;3;35;0.0012928964574637066;57;2;2;0;3;7;6;0;0;0;0;0;0;0
3170;1957;4;3;68148.0;0;0;0;86;2013-08-31;4428;389;66;408;37;57;85;1042;0.015290250630979633;68;1;4;4;6;15;2;0;0;0;0;0;0;0
8527;1965;4;3;65735.0;1;1;2;37;2013-12-07;4330;239;7;119;4;15;11;395;0.006008975431657413;60;5;6;2;6;19;7;0;0;0;0;0;0;0
7872;1975;5;2;86836.0;0;0;0;7;2012-09-12;4781;179;21;273;0;21;63;557;0.006414390345018195;50;1;6;10;6;23;5;1;0;1;0;1;1;0
9931;1963;5;2;4023.0;1;1;2;29;2014-06-23;4132;5;0;1;1;1;1;9;0.0022371364653243847;62;15;0;0;0;15;19;0;0;0;0;0;0;0
10595;1990;3;2;30093.0;0;0;0;19;2013-07-08;4482;2;6;28;13;4;16;69;0.0022928920346924533;35;1;2;0;3;6;7;0;0;0;0;0;0;0
4609;1966;5;2;57705.0;0;1;1;14;2014-01-11;4295;383;0;53;6;4;40;486;0.00842214712763192;59;3;8;1;6;18;6;0;0;0;0;0;0;0
5010;1988;3;1;25008.0;1;0;1;72;2014-02-02;4273;2;8;8;6;1;9;34;0.0013595649392194498;37;2;1;0;3;6;8;0;0;0;0;0;0;0
4427;1995;2;1;83257.0;0;0;0;56;2012-09-18;4775;536;27;590;38;107;67;1365;0.016395017836338087;30;1;5;10;12;28;6;0;0;1;0;1;1;1
11148;1975;3;3;22280.0;1;0;1;85;2013-05-19;4532;2;1;4;3;1;2;13;0.0005834829443447037;50;1;1;0;2;4;8;0;0;0;0;0;0;0
1168;1978;5;2;72159.0;0;0;0;62;2012-10-29;4734;322;53;899;34;40;53;1401;0.01941545753128508;47;1;4;6;10;21;2;0;0;0;0;0;0;0
9595;1961;3;3;64260.0;0;0;0;1;2013-01-11;4660;539;169;816;20;0;30;1574;0.024494242141300963;64;1;4;5;4;14;3;0;0;0;0;0;1;0
10163;1984;5;1;82733.0;0;0;0;28;2013-09-10;4418;712;50;420;65;38;38;1323;0.015991200609188596;41;1;8;4;7;20;4;0;0;0;0;0;1;0
2886;1971;4;4;74290.0;0;1;1;70;2013-08-12;4447;1121;0;72;0;12;12;1217;0.01638174720689191;54;4;10;8;10;32;6;1;0;0;1;0;0;0
6710;1951;4;1;58217.0;2;1;3;84;2012-11-17;4715;68;1;13;3;5;13;103;0.0017692426610783792;74;1;2;0;4;7;6;0;0;0;0;0;0;0
5316;1976;4;3;21024.0;0;0;0;89;2013-07-04;4486;36;4;18;6;2;18;84;0.003995433789954338;49;1;2;0;4;7;7;0;0;0;0;0;0;0
9029;1972;5;2;70116.0;0;0;0;73;2013-01-26;4645;707;44;603;95;58;29;1536;0.02190655485195961;53;1;2;8;12;23;1;0;0;0;0;0;0;0
521;1985;3;3;54006.0;1;0;1;42;2012-09-18;4775;174;77;203;6;24;97;581;0.010758063918823835;40;2;8;1;7;18;7;0;0;0;0;0;0;0
1459;1966;5;2;69063.0;0;1;1;16;2012-11-07;4725;666;35;124;69;8;26;928;0.013437006790901061;59;1;5;3;5;14;3;0;0;0;0;0;0;0
10241;1975;2;4;11448.0;0;0;0;16;2013-12-15;4322;0;0;0;6;2;6;14;0.001222921034241789;50;1;1;0;2;4;6;0;0;0;0;0;0;0
3254;1971;3;2;70886.0;1;0;1;65;2013-10-14;4384;407;70;239;103;88;53;960;0.013542871653076771;54;1;5;4;4;14;2;0;0;0;0;0;0;0
3678;1973;3;6;60208.0;1;1;2;13;2012-10-07;4756;488;23;71;15;0;59;656;0.01089556205155461;52;11;8;3;7;29;7;0;0;0;1;0;1;0
4227;1968;4;3;32889.0;1;1;2;78;2013-09-06;4422;28;0;13;4;2;8;55;0.0016722916476633524;57;3;2;1;3;9;5;0;0;0;0;0;0;0
9467;1984;3;1;34738.0;1;0;1;51;2014-05-11;4175;3;2;10;3;0;2;20;0.0005757383844780931;41;1;1;0;3;5;6;0;0;0;0;0;0;0
8486;1971;4;3;30538.0;1;0;1;27;2012-10-01;4762;284;0;52;8;3;20;367;0.012017813871242386;54;4;9;0;4;17;10;0;0;0;0;0;0;0
2186;1977;2;3;82326.0;0;0;0;30;2014-03-10;4237;938;142;754;159;81;183;2257;0.027415397322838472;48;1;5;10;6;22;2;1;0;0;1;1;1;0
3286;1967;5;4;26642.0;1;0;1;71;2014-03-01;4246;13;2;15;2;2;8;42;0.0015764582238570678;58;2;2;0;3;7;6;0;0;0;0;0;0;0
8602;1964;3;4;69932.0;0;1;1;97;2013-06-12;4508;412;172;153;150;105;57;1049;0.015000285992106618;61;2;7;6;11;26;4;0;0;0;0;0;0;0
3722;1972;3;1;44503.0;1;1;2;83;2014-04-16;4200;31;1;8;0;0;8;48;0.001078578972204121;53;2;2;0;3;7;6;0;0;0;0;0;0;0
6715;1948;5;1;60200.0;0;1;1;3;2013-01-02;4669;502;19;132;0;6;26;685;0.011378737541528239;77;6;6;2;11;25;6;0;0;0;0;0;0;0
4796;1952;3;4;49638.0;0;1;1;71;2014-04-19;4197;18;10;3;3;5;0;39;0.0007856883838994319;73;1;1;0;3;5;2;0;0;0;0;0;0;0
9612;1987;2;1;23830.0;0;0;0;3;2014-02-07;4268;1;8;6;4;8;16;43;0.00180444817456987;38;1;1;0;3;5;7;0;0;0;0;0;0;0
3766;1959;4;6;33051.0;0;0;0;15;2012-08-16;4808;100;71;243;108;94;219;835;0.025263985961090436;66;3;9;1;8;21;9;0;0;0;0;0;1;0
1399;1958;3;2;72905.0;0;0;0;52;2014-01-21;4285;407;114;445;181;165;203;1515;0.020780467731979974;67;1;3;7;9;20;1;1;0;0;0;0;0;0
1570;1951;5;3;69702.0;0;1;1;8;2013-02-19;4621;664;9;240;50;19;57;1039;0.014906315457232217;74;2;7;7;10;26;4;0;0;0;0;0;0;0
3426;1975;3;4;70300.0;1;0;1;89;2013-07-15;4475;1045;61;338;60;46;46;1596;0.022702702702702703;50;3;5;5;13;26;8;0;0;0;0;0;0;0
3074;1984;5;2;70643.0;0;0;0;66;2012-10-15;4748;1218;107;304;23;143;33;1828;0.02587659074501366;41;1;5;8;4;18;6;0;0;0;0;0;1;0
8341;1969;5;2;30396.0;1;0;1;22;2014-04-30;4186;15;0;6;0;1;12;34;0.0011185682326621924;56;2;1;1;2;6;7;0;0;1;0;0;1;0
5180;1968;5;4;50616.0;0;1;1;56;2014-04-18;4198;128;0;16;0;1;4;149;0.0029437332068911015;57;2;4;0;4;10;7;0;0;0;0;0;0;0
6461;1969;4;1;62772.0;0;1;1;74;2013-05-19;4532;581;49;157;43;8;108;946;0.01507041356018607;56;1;5;6;11;23;2;0;0;0;1;0;0;0
7679;1985;5;1;30298.0;0;0;0;48;2014-05-19;4167;6;3;12;6;1;0;28;0.0009241534094659714;40;1;1;1;3;6;3;0;0;0;0;0;0;0
10702;1984;3;1;52413.0;1;0;1;67;2012-11-03;4729;185;8;133;56;56;12;450;0.008585656230324538;41;2;7;1;7;17;7;0;0;0;0;0;0;0
7505;1957;5;2;44155.0;1;1;2;24;2014-01-19;4287;22;1;9;0;0;14;46;0.0010417846223530745;68;1;1;1;2;5;4;0;0;0;0;0;0;0
5113;1971;5;4;86979.0;0;0;0;67;2013-11-07;4360;584;100;835;65;83;35;1702;0.019567941687073893;54;1;5;5;5;16;2;0;0;1;0;0;1;0
10858;1975;3;3;76532.0;1;1;2;38;2013-09-09;4419;355;30;177;90;138;30;820;0.010714472377567553;50;4;9;5;7;25;5;0;0;0;0;0;0;0
2961;1982;3;2;42081.0;1;0;1;86;2013-02-26;4614;175;10;110;54;6;27;382;0.009077731042513248;43;2;6;3;4;15;6;0;0;1;0;0;0;0
3010;1989;4;3;88420.0;0;0;0;87;2014-05-02;4184;957;153;612;99;95;153;2069;0.023399683329563447;36;1;4;7;8;20;1;1;0;1;0;1;0;0
5790;1985;3;2;31158.0;1;0;1;62;2013-01-27;4644;25;6;16;20;0;5;72;0.002310803004043905;40;2;2;0;3;7;8;0;0;0;0;0;0;0
6892;1968;3;4;61671.0;0;1;1;23;2014-06-03;4152;641;7;56;0;0;28;732;0.011869436201780416;57;8;10;4;6;28;8;1;0;0;1;0;0;0
